,county,state,latitude,longitude,date
568,Guernsey County,Ohio,39.95329,-81.39827,1999-08-01
570,Guernsey County,Ohio,40.0799,-81.49696999999999,2004-04-17
571,Guernsey County,Ohio,39.92781,-81.61014,2004-08-17
572,Guernsey County,Ohio,40.1218,-81.5117,2004-08-18
573,Guernsey County,Ohio,40.1138,-81.5518,2005-08-12
574,Guernsey County,Ohio,40.11632,-81.52101,2006-07-28
575,Guernsey County,Ohio,40.116820000000004,-81.4936,2010-07-18
576,Guernsey County,Ohio,40.10348,-81.50933,2013-05-05
577,Guernsey County,Ohio,40.12719,-81.50403,2013-06-17
578,Guernsey County,Ohio,40.140029999999996,-81.49033,2017-02-12
580,Guernsey County,Ohio,40.014520000000005,-81.34529,2021-07-06
581,Hardin County,Ohio,40.6559,-83.9374,2004-03-25
582,Harrison County,Ohio,40.42655,-81.25576,2000-10-01
583,Harrison County,Ohio,40.42687,-81.2558,2004-07-18
584,Harrison County,Ohio,40.36207,-81.18504,2010-03-02
585,Harrison County,Ohio,40.247859999999996,-81.15179,2012-03-19
586,Harrison County,Ohio,40.16912,-80.62003,2020-02-06
587,Harrison County,Ohio,40.26059,-81.22332,2020-02-16
588,Harrison County,Ohio,40.30527,-80.93864,2020-02-16
589,Harrison County,Ohio,40.40611,-81.13733,2020-02-29
590,Harrison County,Ohio,40.308240000000005,-81.24778,2020-03-04
591,Harrison County,Ohio,40.401920000000004,-81.08803,2021-02-03
592,Hocking County,Ohio,39.39935,-82.52238,1980-10-31
593,Hocking County,Ohio,39.58157,-82.36887,2000-07-11
595,Hocking County,Ohio,39.56573,-82.49833000000001,2017-06-25
596,Hocking County,Ohio,39.57143,-82.49968,2017-08-13
597,Holmes County,Ohio,40.61286,-82.17295,2012-06-21
598,Holmes County,Ohio,40.61286,-82.17295,2012-06-28
599,Holmes County,Ohio,40.627309999999994,-82.12366,2013-01-05
600,Holmes County,Ohio,40.593070000000004,-82.14194,2013-05-27
601,Holmes County,Ohio,40.602909999999994,-82.16943,2013-08-24
602,Huron County,Ohio,41.069390000000006,-82.36591,2015-08-24
603,Jefferson County,Ohio,40.36957,-80.77387,1981-11-01
604,Jefferson County,Ohio,40.54269,-80.89605999999999,1987-08-07
605,Jefferson County,Ohio,40.2831,-80.78826,1988-12-31
606,Jefferson County,Ohio,40.39103,-80.6937,1997-09-30
607,Jefferson County,Ohio,40.3725,-80.67828,2001-06-01
608,Jefferson County,Ohio,40.425909999999995,-80.6616,2004-05-01
609,Jefferson County,Ohio,40.297709999999995,-80.75612,2020-08-14
610,Jefferson County,Ohio,40.36887,-80.81801,2021-07-24
612,Lawrence County,Ohio,38.605509999999995,-82.71106999999999,1991-02-24
613,Licking County,Ohio,40.059979999999996,-82.28814,1984-01-15
614,Lorain County,Ohio,41.40985,-82.11171999999999,1985-08-15
615,Lorain County,Ohio,41.27939,-82.21939,1987-10-15
616,Fairfield County,Ohio,39.74107,-82.70263,2000-06-29
617,Erie County,Ohio,41.42364,-82.82491,2000-10-29
618,Delaware County,Ohio,40.26494,-83.0556,1976-07-15
619,Defiance County,Ohio,41.34728,-84.54476,1977-01-01
621,Clermont County,Ohio,39.03501,-84.1317,2009-06-16
622,Clark County,Ohio,39.92821,-83.64596999999999,1989-11-01
623,Champaign County,Ohio,40.04792,-83.5556,1983-05-01
624,Carroll County,Ohio,40.54605,-81.26217,1976-08-01
625,Butler County,Ohio,39.49695,-84.45905,1986-06-01
626,Brown County,Ohio,38.81772,-83.80582,1986-07-27
627,Belmont County,Ohio,40.01784,-80.93318000000001,1994-11-05
629,Belmont County,Ohio,39.86019,-81.20421999999999,2002-10-15
630,Belmont County,Ohio,40.01983,-81.07013,2014-05-23
631,Belmont County,Ohio,39.91209,-81.04791,2015-10-04
632,Belmont County,Ohio,40.10975,-80.85938,2018-01-21
633,Belmont County,Ohio,40.100840000000005,-81.14331,2020-04-11
635,Brown County,Ohio,38.64301,-83.69977,2010-01-30
636,Butler County,Ohio,39.37215,-84.80138000000001,2001-06-06
637,Butler County,Ohio,39.37509,-84.79429,2002-07-14
638,Carroll County,Ohio,40.685140000000004,-81.02382,2001-10-17
639,Carroll County,Ohio,40.71737,-81.18352,2005-05-30
640,Carroll County,Ohio,40.64049,-80.90944,2009-05-10
641,Champaign County,Ohio,40.01979,-83.56088000000001,1983-10-15
642,Clark County,Ohio,39.921040000000005,-83.95184,1993-09-15
643,Clark County,Ohio,39.85461,-83.94906,1998-10-15
644,Clark County,Ohio,39.86096,-83.96562,2000-10-15
645,Clark County,Ohio,39.89216,-83.96123,2000-11-24
646,Clermont County,Ohio,39.01569,-84.08533,2014-12-07
647,Clermont County,Ohio,39.00175,-84.14354,2015-09-13
649,Clermont County,Ohio,38.99484,-84.10731,2018-04-21
650,Columbiana County,Ohio,40.6807,-80.57164,1971-06-30
651,Columbiana County,Ohio,40.63606,-80.53528,1973-08-30
652,Columbiana County,Ohio,40.76533,-80.55216999999999,1980-06-01
653,Columbiana County,Ohio,40.69334,-80.57396,1980-06-15
654,Columbiana County,Ohio,40.70386,-80.58332,1982-06-15
655,Columbiana County,Ohio,40.72943,-80.59236,1997-10-01
656,Columbiana County,Ohio,40.68935,-80.57593,2001-07-16
657,Columbiana County,Ohio,40.779720000000005,-80.64831,2001-11-01
658,Columbiana County,Ohio,40.725,-80.616,2007-01-10
659,Columbiana County,Ohio,40.73206,-80.61995999999999,2008-06-14
660,Columbiana County,Ohio,40.874959999999994,-80.7291,2012-11-22
661,Columbiana County,Ohio,40.92344,-80.84042,2015-10-20
662,Coshocton County,Ohio,40.350970000000004,-81.99847,1988-05-19
663,Coshocton County,Ohio,40.2287,-81.96845,1998-03-15
664,Coshocton County,Ohio,40.3244,-81.99955,2000-05-07
665,Coshocton County,Ohio,40.25597,-82.1334,2001-04-15
666,Defiance County,Ohio,41.2625,-84.38103000000001,1998-05-24
667,Delaware County,Ohio,40.15002,-83.02854,1989-08-15
668,Erie County,Ohio,41.17222,-82.34181,2013-01-02
669,Fairfield County,Ohio,39.5246,-82.6353,2004-04-03
670,Fairfield County,Ohio,39.599470000000004,-82.63535999999999,2010-10-09
672,Fairfield County,Ohio,39.6279,-82.83646999999999,2020-01-20
673,Franklin County,Ohio,40.081590000000006,-83.0337,1987-05-15
674,Franklin County,Ohio,39.89203,-83.00142,1997-06-01
675,Gallia County,Ohio,38.880590000000005,-82.43382,1972-01-17
676,Gallia County,Ohio,38.79833,-82.54968000000001,1998-05-25
677,Gallia County,Ohio,38.79381,-82.55176999999999,1998-09-03
678,Gallia County,Ohio,38.9264,-82.14285,2011-02-22
679,Gallia County,Ohio,38.965,-82.905,2017-01-21
680,Ashtabula County,Ohio,41.81902,-80.58163,1976-11-01
681,Ashland County,Ohio,40.85035,-82.29486,1963-07-01
682,Allen County,Ohio,40.734120000000004,-84.06565,1987-03-15
683,Adams County,Ohio,38.89665,-83.40573,1981-01-31
684,Tulsa County,Oklahoma,36.132220000000004,-95.79677,1966-08-15
685,Tillman County,Oklahoma,34.386379999999996,-98.99414,1987-03-19
686,Sequoyah County,Oklahoma,35.56637,-94.98001,2008-04-18
687,Seminole County,Oklahoma,35.26808,-96.60221999999999,1974-11-04
688,Rogers County,Oklahoma,36.18889,-95.74556,2003-10-09
689,Roger Mills County,Oklahoma,35.761520000000004,-99.93007,1983-10-01
690,Pontotoc County,Oklahoma,34.86111,-96.66528000000001,2002-02-06
691,Pittsburg County,Oklahoma,34.814170000000004,-95.65417,2005-02-10
692,Payne County,Oklahoma,35.973890000000004,-97.03333,1997-11-15
693,Ottawa County,Oklahoma,36.94679,-94.71512,2001-03-16
694,Osage County,Oklahoma,36.621159999999996,-96.12164,2009-08-07
696,Payne County,Oklahoma,36.02306,-97.1225,1997-12-30
698,Pushmataha County,Oklahoma,34.6021,-95.11875,2011-11-24
699,Pushmataha County,Oklahoma,34.505720000000004,-95.12156,2021-10-30
703,Tulsa County,Oklahoma,36.37919,-95.80589,2020-10-16
704,Adams County,Ohio,38.83859,-83.28128000000001,1999-04-26
705,Adams County,Ohio,38.73687,-83.39134,2002-05-26
707,Adams County,Ohio,39.11929,-83.40021999999999,2011-08-08
709,Adams County,Ohio,38.82795,-83.56633000000001,2017-06-17
710,Allen County,Ohio,40.65572,-83.93892,1999-11-01
711,Ashland County,Ohio,40.82327,-82.32803,1991-09-15
712,Ashland County,Ohio,40.99562,-82.38627,2003-04-07
713,Ashland County,Ohio,40.60787,-82.26236,2004-08-29
714,Ashland County,Ohio,40.61111,-82.29642,2015-09-18
715,Ashland County,Ohio,40.8557,-82.26971999999999,2021-04-24
716,Ashland County,Ohio,40.81139,-82.26805999999999,2021-06-09
717,Ashland County,Ohio,40.61309,-82.31692,2021-06-18
718,Ashtabula County,Ohio,41.81835,-80.93665,1991-07-01
719,Ashtabula County,Ohio,41.72735,-80.54558,1999-05-30
720,Ashtabula County,Ohio,41.721340000000005,-80.88494,2000-12-28
721,Ashtabula County,Ohio,41.81429,-80.84143,2007-09-22
722,Ashtabula County,Ohio,41.812870000000004,-80.95952,2011-07-15
723,Ashtabula County,Ohio,41.76702,-80.98021999999999,2013-03-14
724,Ashtabula County,Ohio,41.85256,-80.96186,2014-02-15
725,Athens County,Ohio,39.4484,-82.2244,1980-07-01
726,Athens County,Ohio,39.45789,-82.24257,1994-09-01
727,Athens County,Ohio,39.476420000000005,-82.24155,1998-11-19
729,Athens County,Ohio,39.28537,-81.85331,2002-05-16
731,Oklahoma County,Oklahoma,35.64389,-97.45694,1982-01-15
732,Nowata County,Oklahoma,36.915279999999996,-95.80417,2003-10-20
733,Muskogee County,Oklahoma,35.70166,-95.70208000000001,1997-09-28
734,Murray County,Oklahoma,34.495,-96.97200000000001,1996-10-31
735,McIntosh County,Oklahoma,35.36895,-95.97023,1986-08-25
736,Mayes County,Oklahoma,36.879,-95.1695,1987-10-14
737,Marshall County,Oklahoma,33.89444,-96.75361,1997-07-15
739,Love County,Oklahoma,33.82444,-97.07361,2004-12-22
740,Logan County,Oklahoma,35.74111,-97.479,1997-07-07
741,Lincoln County,Oklahoma,35.86972,-96.96799999999999,2003-01-31
742,Latimer County,Oklahoma,35.00278,-95.34111,1977-07-15
744,Hughes County,Oklahoma,35.270559999999996,-95.97,2003-02-11
745,Johnston County,Oklahoma,34.21174,-96.63857,2009-10-04
746,Latimer County,Oklahoma,34.92333,-95.26167,2004-05-14
747,Le Flore County,Oklahoma,34.72195,-94.96639,1971-10-25
748,Le Flore County,Oklahoma,34.75139,-95.04778,1999-11-28
749,Le Flore County,Oklahoma,34.613609999999994,-94.84861,2000-01-28
750,Le Flore County,Oklahoma,34.443329999999996,-94.65639,2000-07-01
752,Le Flore County,Oklahoma,34.53889,-94.93722,2001-04-22
753,Le Flore County,Oklahoma,34.52667,-94.70278,2001-10-02
754,Le Flore County,Oklahoma,34.59583,-94.55944000000001,2002-06-27
755,Le Flore County,Oklahoma,34.524359999999994,-94.91928,2004-04-02
756,Le Flore County,Oklahoma,34.689,-94.7325,2004-04-30
757,Le Flore County,Oklahoma,34.695,-94.685,2004-11-27
758,Le Flore County,Oklahoma,34.78833,-94.70666999999999,2004-12-14
759,Le Flore County,Oklahoma,34.64583,-94.575,2005-02-14
760,Le Flore County,Oklahoma,34.74338,-94.7297,2007-01-17
761,Le Flore County,Oklahoma,34.73966,-94.7264,2008-08-31
763,Le Flore County,Oklahoma,34.49108,-94.49968,2009-10-01
765,Le Flore County,Oklahoma,34.4082,-94.38045,2012-03-18
766,Le Flore County,Oklahoma,35.0271,-94.66875,2012-05-15
767,Le Flore County,Oklahoma,34.8146,-94.66875,2012-09-15
768,Le Flore County,Oklahoma,34.4415,-94.4325,2020-04-03
769,Lincoln County,Oklahoma,35.685829999999996,-97.00389,2005-07-07
770,Logan County,Oklahoma,35.68081,-97.26021999999999,2003-05-16
772,Mayes County,Oklahoma,36.22935,-95.2419,2015-06-15
773,McClain County,Oklahoma,35.24194,-97.5625,2004-09-24
774,McCurtain County,Oklahoma,34.396390000000004,-95.01167,2000-01-28
775,McCurtain County,Oklahoma,34.45195,-94.60042,2001-10-19
776,McCurtain County,Oklahoma,34.367779999999996,-94.68028000000001,2009-03-25
777,McCurtain County,Oklahoma,34.021,-94.4435,2010-08-14
778,McCurtain County,Oklahoma,34.0775,-94.4095,2020-10-26
779,McIntosh County,Oklahoma,35.2933,-95.94726999999999,2009-06-19
780,Muskogee County,Oklahoma,35.7575,-95.60667,2004-05-03
781,Oklahoma County,Oklahoma,35.42014,-97.21555,2004-03-26
782,Oklahoma County,Oklahoma,35.53925,-97.67827,2019-04-15
783,Harmon County,Oklahoma,34.73153,-99.81514,1942-04-01
785,Creek County,Oklahoma,36.03501,-96.36707,2009-09-08
786,Comanche County,Oklahoma,34.62944,-98.62833,2005-01-10
787,Cleveland County,Oklahoma,35.21111,-97.24139,1995-09-01
788,Choctaw County,Oklahoma,34.11306,-95.62278,2004-12-21
790,Caddo County,Oklahoma,34.9575,-98.31555999999999,1992-03-01
791,Atoka County,Oklahoma,34.29861,-96.30221999999999,1992-06-17
793,Wasco County,Oregon,45.4051,-121.42399999999999,1974-08-15
794,Wallowa County,Oregon,45.44986,-117.7273,1972-07-01
796,Union County,Oregon,45.43806,-118.0883,1982-08-24
798,Union County,Oregon,45.803740000000005,-118.0603,1996-04-30
800,Wallowa County,Oregon,45.91665,-117.925,2009-02-11
801,Wasco County,Oregon,44.8464,-121.1537,1983-06-15
804,Wasco County,Oregon,45.8417,-121.7084,2009-10-05
805,Wasco County,Oregon,45.24006,-121.6794,2017-07-26
806,Wasco County,Oregon,45.33935,-121.3226,2017-09-01
807,Washington County,Oregon,45.63606,-123.3471,1984-07-31
809,Washington County,Oregon,45.4915,-123.2665,1993-09-15
810,Washington County,Oregon,45.464290000000005,-123.0697,1997-06-15
811,Washington County,Oregon,45.482040000000005,-122.9903,2000-10-15
812,Washington County,Oregon,45.76569,-123.3601,2001-10-14
813,Atoka County,Oklahoma,34.25,-96.21,2004-10-12
814,Caddo County,Oklahoma,35.505559999999996,-98.575,1999-10-03
815,Caddo County,Oklahoma,35.102779999999996,-98.34056,2002-04-29
816,Caddo County,Oklahoma,35.333890000000004,-98.13028,2003-06-13
817,Caddo County,Oklahoma,35.08344,-98.24586,2012-04-26
818,Cherokee County,Oklahoma,35.50285,-94.77699,1982-10-01
819,Cherokee County,Oklahoma,35.325,-95.0585,2000-06-10
820,Cherokee County,Oklahoma,35.928059999999995,-94.83,2001-03-26
821,Cleveland County,Oklahoma,35.27639,-97.33528000000001,2003-11-29
823,Comanche County,Oklahoma,34.761340000000004,-98.61497,2010-01-25
824,Comanche County,Oklahoma,35.0,-99.0,2010-06-03
825,Delaware County,Oklahoma,36.4168,-94.78227,1979-09-06
826,Delaware County,Oklahoma,36.4075,-94.92667,2000-04-04
828,Umatilla County,Oregon,45.3712,-118.5518,1974-08-15
830,Polk County,Oregon,45.06881,-123.6956,1982-10-20
831,Multnomah County,Oregon,45.4861,-122.277,1970-07-15
832,Morrow County,Oregon,45.83675,-119.6389,1995-03-31
834,Linn County,Oregon,44.6335,-121.8165,1970-08-15
835,Lincoln County,Oregon,44.96651,-123.7718,2000-07-15
836,Lane County,Oregon,44.238609999999994,-122.0505,1977-03-19
840,Hood River County,Oregon,45.2075,-121.88600000000001,1968-08-23
842,Grant County,Oregon,44.825,-118.415,1973-11-15
843,Grant County,Oregon,44.391040000000004,-118.9491,1976-08-25
844,Grant County,Oregon,44.7751,-118.7717,1997-07-04
845,Grant County,Oregon,44.5385,-118.5908,2003-08-15
846,Grant County,Oregon,44.9723,-118.3692,2004-09-15
847,Harney County,Oregon,43.85975,-118.8215,2003-07-02
848,Hood River County,Oregon,45.3725,-121.5835,1970-10-14
849,Hood River County,Oregon,45.5666,-121.7745,1974-10-01
851,Hood River County,Oregon,45.5775,-121.6444,1980-07-27
852,Hood River County,Oregon,45.544779999999996,-121.5449,1982-07-31
855,Hood River County,Oregon,45.49805,-121.8214,1994-07-01
856,Hood River County,Oregon,45.25725,-121.5684,1996-09-15
857,Hood River County,Oregon,45.273999999999994,-121.6796,2001-09-08
858,Hood River County,Oregon,45.63923,-121.8735,2002-09-24
859,Hood River County,Oregon,45.38736,-121.5134,2008-05-23
860,Jackson County,Oregon,42.4356,-122.2328,1979-10-01
862,Jackson County,Oregon,42.08845,-122.7465,1995-09-23
864,Jackson County,Oregon,42.2356,-123.0137,2003-09-15
865,Jackson County,Oregon,42.6,-122.475,2004-07-03
866,Jackson County,Oregon,42.12363,-122.339,2011-10-21
867,Jefferson County,Oregon,44.42565,-121.726,2002-10-24
869,Josephine County,Oregon,42.375,-123.3833,1975-07-01
870,Josephine County,Oregon,42.02106,-123.2725,1975-10-25
871,Josephine County,Oregon,42.1533,-123.5381,1976-09-01
872,Josephine County,Oregon,42.16298,-123.6481,1978-07-01
873,Josephine County,Oregon,42.56805,-123.3322,1978-10-01
876,Josephine County,Oregon,42.092240000000004,-123.4043,2000-07-30
877,Josephine County,Oregon,42.39031,-123.449,2002-06-08
878,Josephine County,Oregon,42.24165,-123.6416,2002-07-20
879,Josephine County,Oregon,42.0833,-123.3333,2005-04-15
880,Josephine County,Oregon,42.354,-123.4034,2005-06-15
881,Josephine County,Oregon,42.16024,-123.6216,2006-11-15
882,Josephine County,Oregon,42.22501,-123.75,2009-02-18
883,Josephine County,Oregon,42.125,-123.2916,2009-03-02
885,Klamath County,Oregon,42.8673,-122.1629,1983-07-01
888,Klamath County,Oregon,42.47,-122.275,1998-08-15
889,Klamath County,Oregon,43.089290000000005,-122.0802,2004-09-19
890,Klamath County,Oregon,42.23865,-121.9446,2006-01-16
891,Klamath County,Oregon,42.36945,-121.3866,2009-12-10
892,Lane County,Oregon,44.15568,-121.9531,1977-05-01
893,Lane County,Oregon,43.9311,-124.1214,1978-12-18
894,Lane County,Oregon,44.09462,-123.3724,1983-08-12
895,Lane County,Oregon,43.69005,-122.3755,1983-08-12
896,Lane County,Oregon,44.19167,-123.975,1984-08-17
898,Lane County,Oregon,43.6947,-122.0449,1992-10-15
899,Lane County,Oregon,43.7667,-123.455,1999-07-15
900,Lane County,Oregon,44.27795,-121.9524,2000-07-15
901,Lane County,Oregon,43.5883,-122.0833,2000-09-10
902,Lane County,Oregon,43.6165,-122.1,2003-11-08
903,Lane County,Oregon,43.6583,-122.8042,2004-07-17
906,Lane County,Oregon,44.05917,-122.9343,2016-01-20
907,Lane County,Oregon,43.85062,-122.7085,2019-07-23
910,Linn County,Oregon,44.6616,-122.8494,2001-07-15
911,Linn County,Oregon,44.4625,-121.9683,2004-08-31
912,Linn County,Oregon,44.409459999999996,-122.1322,2012-08-31
914,Marion County,Oregon,44.8633,-122.6397,1976-07-15
915,Marion County,Oregon,44.8623,-122.2728,1977-07-15
916,Marion County,Oregon,45.03575,-122.7789,1980-07-15
917,Marion County,Oregon,44.915,-122.585,1995-10-15
919,Marion County,Oregon,44.79307,-122.5674,2002-07-10
920,Marion County,Oregon,44.7679,-122.095,2003-06-15
921,Marion County,Oregon,44.699,-122.1874,2005-06-21
922,Marion County,Oregon,45.112590000000004,-122.7875,2006-11-13
923,Multnomah County,Oregon,45.5145,-122.3352,1979-10-15
924,Multnomah County,Oregon,45.63893,-122.8889,1994-10-15
925,Multnomah County,Oregon,45.65125,-121.9123,1995-07-10
926,Multnomah County,Oregon,45.55364,-122.1884,2002-01-09
927,Multnomah County,Oregon,45.4684,-122.2487,2002-09-05
929,Polk County,Oregon,44.8458,-123.5834,1991-10-15
930,Polk County,Oregon,44.86875,-123.4462,2000-10-15
931,Polk County,Oregon,45.06215,-123.7027,2000-10-30
932,Polk County,Oregon,45.07072,-123.6664,2001-09-01
933,Polk County,Oregon,45.0487,-123.5792,2003-07-24
934,Polk County,Oregon,45.0608,-123.694,2003-12-08
936,Tillamook County,Oregon,45.145,-123.97200000000001,1995-08-14
937,Tillamook County,Oregon,45.754490000000004,-123.866,1997-09-13
938,Tillamook County,Oregon,45.59669,-123.3768,1997-11-10
939,Tillamook County,Oregon,45.5891,-123.5469,1998-08-02
940,Tillamook County,Oregon,45.7351,-123.46600000000001,2000-08-19
941,Tillamook County,Oregon,45.61308,-123.3973,2012-08-18
943,Tillamook County,Oregon,45.59864,-123.6113,2014-07-09
945,Umatilla County,Oregon,45.5,-118.42,1976-06-15
946,Umatilla County,Oregon,45.9957,-118.1253,1976-06-30
947,Umatilla County,Oregon,45.5789,-118.6016,1985-12-15
948,Umatilla County,Oregon,45.3233,-118.2742,1991-07-15
